Diện tích đất:,Hướng cửa chính:,Giấy tờ pháp lý:,Đặc điểm nhà/đất:,Loại hình đất:,Chiều ngang:,Chiều dài:,Số phòng ngủ:,Số phòng vệ sinh:,Loại hình nhà ở:,Tình trạng nội thất:,Diện tích sử dụng:,Tình trạng bất động sản:,Diện tích:,Loại hình căn hộ:,Tổng số tầng:,Tầng số:,Hướng ban công:,Đặc điểm căn hộ:,Loại hình văn phòng:,district,city,Phân khu/Lô/Block/Tháp,has_floor_number,Price (trieu VND),log_price
40.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất nông nghiệp,5.0,8.0,2.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,80.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,quận ninh kiều,cần thơ,D2,1,2390.0,7.779466967458324
200.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,40.0,2.0,2.0,Nhà phố liền kề,Nội thất đầy đủ,80.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,thành phố buôn ma thuột,đắk lắk,D2,1,600.0,6.398594934535208
48.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,40.0,3.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận tân bình,tp hồ chí minh,D2,1,3900.0,8.268988209506656
55.0,Tây Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận 8,tp hồ chí minh,D2,1,8100.0,8.999742789830492
100.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,D2,1,1800.0,7.496097345175956
108.0,Bắc,Đã có sổ,Mặt tiền,Đất nền dự án,5.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận ngũ hành sơn,đà nẵng,D2,1,2500.0,7.824445930877619
50.0,Bắc,Đã có sổ,Mặt tiền,Đất nền dự án,5.0,20.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận hà đông,hà nội,D2,1,3500.0,8.160803920954665
60.0,Bắc,Đã có sổ,Mặt tiền,Đất nền dự án,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận hải châu,đà nẵng,D2,1,4490.0,8.409830673087738
96.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,16.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,thị xã thuận an,bình dương,D2,1,785.0,6.666956792429207
100.0,Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,48.0,Đã bàn giao,59.0,Chung cư,2.0,3.0,Tây Bắc,Căn góc,Shophouse,quận bình tân,tp hồ chí minh,D2,1,3200.0,8.071218539969863
100.0,Bắc,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,100.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,D2,1,1300.0,7.170888478512505
91.0,Tây,Đã có sổ,Nở hậu,Đất thổ cư,3.0,30.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,270.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,thành phố mỹ tho,tiền giang,D2,1,9000.0,9.105090961257085
100.0,Tây,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,20.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,270.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện trảng bom,đồng nai,D2,1,230.0,5.442417710521793
110.0,Tây,Đã có sổ,Nở hậu,Đất thổ cư,5.5,20.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,110.0,Đã bàn giao,59.0,Chung cư,1.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,D2,1,2000.0,7.601402334583733
29.0,Tây,Đã có sổ,Nở hậu,Đất thổ cư,3.0,7.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,59.0,Chung cư,4.0,3.0,Tây Bắc,Căn góc,Shophouse,quận hoàng mai,hà nội,D2,1,2590.0,7.85979918056211
155.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,30.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,59.0,Chung cư,4.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện đức hòa,long an,D2,1,740.0,6.608000625296087
100.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,30.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,29.0,Đã bàn giao,59.0,Chung cư,4.0,3.0,Tây Bắc,Căn góc,Shophouse,quận liên chiểu,đà nẵng,D2,1,5800.0,8.665785595466064
56.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,30.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,59.0,Chung cư,4.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện cần giuộc,long an,D2,1,950.0,6.85751406254539
165.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,33.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,59.0,Chung cư,4.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện đức hòa,long an,D2,1,1300.0,7.170888478512505
165.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,33.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,58.0,"Căn hộ dịch vụ, mini",4.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện hóc môn,tp hồ chí minh,D2,1,145.0,4.983606621708336
98.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,6.0,15.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,29.0,Đã bàn giao,58.0,"Căn hộ dịch vụ, mini",4.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện trảng bom,đồng nai,D2,1,185.0,5.225746673713202
34.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,9.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,102.0,Đã bàn giao,58.0,"Căn hộ dịch vụ, mini",3.0,3.0,Tây Bắc,Căn góc,Shophouse,huyện hoài đức,hà nội,Không thuộc project/block,1,1568.0,7.358193752733032
35.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,100.0,4.0,5.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,102.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận bắc từ liêm,hà nội,Không thuộc project/block,1,3700.0,8.216358332386156
42.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,100.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Hoàn thiện cơ bản,102.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận long biên,hà nội,Không thuộc project/block,1,2470.0,7.81237820598861
74.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,19.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,74.6,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,6000.0,8.699681400989514
52.0,Tây Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,13.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,74.6,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận 9,tp hồ chí minh,Không thuộc project/block,1,1500.0,7.313886831633462
56.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,13.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,74.6,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,huyện cần giuộc,long an,Không thuộc project/block,1,950.0,6.85751406254539
81.0,Đông,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,18.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,74.6,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,thành phố huế,thừa thiên huế,Không thuộc project/block,1,1190.0,7.0825485693553
33.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,4.5,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận hai bà trưng,hà nội,Không thuộc project/block,1,3750.0,8.229777750081887
100.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,20.0,2.0,1.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,69.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận liên chiểu,đà nẵng,Không thuộc project/block,1,1550.0,7.346655163176539
47.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,69.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,quận bắc từ liêm,hà nội,Không thuộc project/block,1,3380.0,8.125926802707886
120.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,69.0,Đã bàn giao,49.0,Chung cư,3.0,3.0,Đông Nam,Căn góc,Shophouse,huyện đức hòa,long an,Không thuộc project/block,1,350.0,5.860786223465865
120.0,Đông Nam,Đang chờ sổ,Hẻm xe hơi,Đất thổ cư,6.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,69.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,thị xã thuận an,bình dương,Không thuộc project/block,1,300.0,5.707110264748875
150.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,30.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,69.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện bàu bàng,bình dương,Không thuộc project/block,1,590.0,6.3818160174060985
42.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,30.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,69.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện thanh trì,hà nội,Không thuộc project/block,1,1350.0,7.208600337960199
28.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,30.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất cao cấp,28.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,quận thanh xuân,hà nội,Không thuộc project/block,1,1800.0,7.496097345175956
32.0,Đông Nam,Đã có sổ,Mặt tiền,Đất thổ cư,4.0,8.0,2.0,1.0,Nhà phố liền kề,Nội thất cao cấp,50.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện hóc môn,tp hồ chí minh,Không thuộc project/block,1,440.0,6.089044875446846
48.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,8.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,50.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện cần giuộc,long an,Không thuộc project/block,1,700.0,6.55250788703459
52.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,8.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,50.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,quận ngũ hành sơn,đà nẵng,Không thuộc project/block,1,4600.0,8.434028950155469
60.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.0,12.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,120.0,Chưa bàn giao,75.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện đức huệ,long an,Không thuộc project/block,1,680.0,6.523562306149512
55.0,Đông Bắc,Đã có sổ,Nở hậu,Đất nông nghiệp,2.7,8.0,4.0,4.0,"Nhà ngõ, hẻm",Nội thất cao cấp,65.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,quận thanh khê,đà nẵng,Không thuộc project/block,1,3900.0,8.268988209506656
45.0,Đông Bắc,Đã có sổ,Nở hậu,Đất nông nghiệp,2.7,8.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,65.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,quận thanh xuân,hà nội,Không thuộc project/block,1,4350.0,8.37816098272068
42.0,Đông Bắc,Đã có sổ,Nở hậu,Đất thổ cư,2.7,8.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,65.0,Chưa bàn giao,75.0,Chung cư,3.0,23.0,Tây Bắc,Căn góc,Shophouse,quận long biên,hà nội,Không thuộc project/block,1,1900.0,7.550135342488429
48.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,9.0,2.0,3.0,"Nhà ngõ, hẻm",Nội thất cao cấp,45.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,quận 11,tp hồ chí minh,Không thuộc project/block,1,865.0,6.763884908562435
55.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.5,10.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,quận phú nhuận,tp hồ chí minh,Không thuộc project/block,1,925.0,6.8308742346461795
103.0,Đông Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,6.0,10.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,thành phố huế,thừa thiên huế,Không thuộc project/block,1,1420.0,7.259116128097101
64.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,3.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,55.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,thành phố nha trang,khánh hòa,Không thuộc project/block,1,900.0,6.803505257608338
30.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,3.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,35.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,quận hà đông,hà nội,Không thuộc project/block,1,1920.0,7.560601162768557
72.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,13.0,5.0,5.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,35.0,Chưa bàn giao,75.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Shophouse,quận long biên,hà nội,Không thuộc project/block,1,11500.0,9.350189267092581
56.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,15.0,6.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,54.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,quận thanh xuân,hà nội,Không thuộc project/block,1,6200.0,8.732465848349879
95.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,19.0,2.0,2.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,54.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,1980.0,7.591357046698551
76.0,Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,19.0,5.0,5.0,"Nhà ngõ, hẻm",Nội thất cao cấp,280.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,quận thủ đức,tp hồ chí minh,Không thuộc project/block,1,6600.0,8.79497643168877
66.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,17.0,5.0,5.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,250.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,quận gò vấp,tp hồ chí minh,Không thuộc project/block,1,1000.0,6.90875477931522
45.0,Đông Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,11.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,225.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,quận hà đông,hà nội,Không thuộc project/block,1,5800.0,8.665785595466064
354.0,Đông Nam,Đã có sổ,Mặt tiền,Đất công nghiệp,6.0,60.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,225.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện châu thành,hậu giang,Không thuộc project/block,1,680.0,6.523562306149512
32.0,Đông Nam,Đã có sổ,Nở hậu,Đất công nghiệp,4.0,8.0,2.0,2.0,Nhà phố liền kề,Nội thất cao cấp,32.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,760.0,6.634633357861686
40.0,Đông Nam,Đã có sổ,Nở hậu,Đất công nghiệp,4.0,8.0,4.0,3.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,32.0,Chưa bàn giao,75.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Shophouse,quận đống đa,hà nội,Không thuộc project/block,1,2950.0,7.989899374942939
36.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất công nghiệp,4.0,9.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,36.0,Chưa bàn giao,75.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Shophouse,quận hà đông,hà nội,Không thuộc project/block,1,5400.0,8.594339400592892
150.0,Tây Bắc,Đã có sổ,Mặt tiền,Đất thổ cư,5.0,30.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,36.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,thị xã bến cát,bình dương,Không thuộc project/block,1,680.0,6.523562306149512
45.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,12.0,4.0,4.0,"Nhà ngõ, hẻm",Bàn giao thô,120.0,Chưa bàn giao,60.0,Chung cư,4.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 10,tp hồ chí minh,Không thuộc project/block,1,6600.0,8.79497643168877
34.0,Tây Bắc,Đã có sổ,Nở hậu,Đất thổ cư,4.0,12.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,120.0,Chưa bàn giao,60.0,Chung cư,4.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận ba đình,hà nội,Không thuộc project/block,1,4300.0,8.366602832783736
80.0,Tây Bắc,Giấy tờ khác,Hẻm xe hơi,Đất thổ cư,4.0,10.0,2.0,2.0,"Nhà ngõ, hẻm",Bàn giao thô,80.0,Chưa bàn giao,60.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,1700.0,7.438971592395862
75.5,Tây,Đã có sổ,Nở hậu,Đất thổ cư,5.0,18.0,2.0,2.0,"Nhà ngõ, hẻm",Bàn giao thô,80.0,Chưa bàn giao,60.0,Chung cư,1.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện tiên du,bắc ninh,Không thuộc project/block,1,650.0,6.478509642208569
140.0,Tây,Đã có sổ,Nở hậu,Đất thổ cư,7.0,20.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,140.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 2,tp hồ chí minh,Không thuộc project/block,1,5500.0,8.612685172875459
44.0,Tây,Đã có sổ,Nở hậu,Đất thổ cư,4.0,11.0,2.0,2.0,Nhà phố liền kề,Bàn giao thô,88.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện bình chánh,tp hồ chí minh,Không thuộc project/block,1,900.0,6.803505257608338
68.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.5,14.0,3.0,1.0,"Nhà ngõ, hẻm",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận bình tân,tp hồ chí minh,Không thuộc project/block,1,3100.0,8.03947991910045
100.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.0,20.0,3.0,1.0,"Nhà ngõ, hẻm",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận liên chiểu,đà nẵng,Không thuộc project/block,1,1400.0,7.244941546337007
53.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận hai bà trưng,hà nội,Không thuộc project/block,1,3520.0,8.166500319155052
50.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận thanh khê,đà nẵng,Không thuộc project/block,1,3850.0,8.25608813381491
42.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,3.0,3.0,"Nhà ngõ, hẻm",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận long biên,hà nội,Không thuộc project/block,1,2500.0,7.824445930877619
48.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,5.0,20.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Bàn giao thô,68.0,Chưa bàn giao,60.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận thanh xuân,hà nội,Không thuộc project/block,1,4450.0,8.400884069015854
60.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,12.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,120.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,huyện mộc hóa,long an,Không thuộc project/block,1,680.0,6.523562306149512
50.0,Đông Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,10.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất cao cấp,120.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận long biên,hà nội,Không thuộc project/block,1,50.0,3.9318256327243257
110.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,5.0,22.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,110.0,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,thành phố buôn ma thuột,đắk lắk,Không thuộc project/block,1,4300.0,8.366602832783736
58.0,Nam,Đã có sổ,Nở hậu,Đất thổ cư,4.6,12.6,4.0,4.0,"Nhà mặt phố, mặt tiền",Nội thất đầy đủ,110.0,Chưa bàn giao,60.0,Chung cư,4.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận hai bà trưng,hà nội,Không thuộc project/block,1,5100.0,8.537191877922927
58.0,Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.3,13.5,5.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,143.6,Chưa bàn giao,60.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận 9,tp hồ chí minh,Không thuộc project/block,1,3260.0,8.089789175789319
100.0,Tây Bắc,Đã có sổ,Hẻm xe hơi,Đất thổ cư,5.2,19.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,105.0,Chưa bàn giao,54.0,Chung cư,4.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận ninh kiều,cần thơ,Không thuộc project/block,1,2800.0,7.937731775260109
69.0,Đông,Đã có sổ,Hẻm xe hơi,Đất thổ cư,4.0,16.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,105.0,Chưa bàn giao,54.0,Chung cư,4.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,thành phố huế,thừa thiên huế,Không thuộc project/block,1,1170.0,7.065613363597717
35.0,Đông,Đã có sổ,Nở hậu,Đất thổ cư,4.0,16.0,3.0,4.0,"Nhà ngõ, hẻm",Nội thất đầy đủ,105.0,Chưa bàn giao,54.0,Chung cư,5.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận bắc từ liêm,hà nội,Không thuộc project/block,1,3400.0,8.131824785007195
30.0,Tây Nam,Đã có sổ,Hẻm xe hơi,Đất thổ cư,3.0,11.0,2.0,2.0,"Nhà ngõ, hẻm",Hoàn thiện cơ bản,60.0,Chưa bàn giao,54.0,Chung cư,2.0,23.0,Tây Bắc,Căn góc,Mặt bằng kinh doanh,quận tân bình,tp hồ chí minh,Không thuộc project/block,1,3090.0,8.036249942132116
